mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	volta	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	tempo	qpm	metronome_base	metronome_number	tempo_visible
20	20	77	77	0.5		1/4	1/4	Chord	4/4	3	1	1/8		1/8	1	294					
20	20	155/2	155/2	0.5		3/8	3/8	Chord	4/4	3	1	1/8		1/8	1	295					
20	20	78	78	0.5		1/2	1/2	Chord	4/4	3	1	1/8		1/8	1	296					
20	20	157/2	157/2	0.5		5/8	5/8	Chord	4/4	3	1	1/8		1/8	1	297					
20	20	79	79	0.5		3/4	3/4	Chord	4/4	3	1	1/8		1/8	1	298					
20	20	159/2	159/2	0.5		7/8	7/8	Chord	4/4	3	1	1/8		1/8	1	299					
20	20	76	76	2.0		0	0	Chord	4/4	4	1	1/2		1/2	1	300					
20	20	78	78	0.5		1/2	1/2	Chord	4/4	4	1	1/8		1/8	1	301					
20	20	157/2	157/2	0.5		5/8	5/8	Chord	4/4	4	1	1/8		1/8	1	302					
20	20	79	79	0.5		3/4	3/4	Chord	4/4	4	1	1/8		1/8	1	303					
20	20	159/2	159/2	0.5		7/8	7/8	Chord	4/4	4	1	1/8		1/8	1	304					
21	21	80	80	3.0		0	0	Chord	4/4	1	1	3/4		1/2	3/2	305					
21	21	83	83	1.0		3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	306					
21	21	80	80	0.5		0	0	Chord	4/4	2	1	1/8		1/8	1	307					
21	21	161/2	161/2	0.5		1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	308					
21	21	81	81	0.5		1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	309					
21	21	163/2	163/2	0.5		3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	310					
21	21	82	82	0.5		1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	311					
21	21	165/2	165/2	0.5		5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	312					
21	21	83	83	0.5		3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	313					
21	21	167/2	167/2	0.5		7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	314					
21	21	80	80	1.0		0	0	Chord	4/4	3	1	1/4		1/4	1	315					
21	21	81	81	0.5		1/4	1/4	Chord	4/4	3	1	1/8		1/8	1	316					
21	21	163/2	163/2	0.5		3/8	3/8	Chord	4/4	3	1	1/8		1/8	1	317					
21	21	82	82	0.5		1/2	1/2	Chord	4/4	3	1	1/8		1/8	1	318					
21	21	165/2	165/2	0.5		5/8	5/8	Chord	4/4	3	1	1/8		1/8	1	319					
21	21	83	83	0.5		3/4	3/4	Chord	4/4	3	1	1/8		1/8	1	320					
21	21	167/2	167/2	0.5		7/8	7/8	Chord	4/4	3	1	1/8		1/8	1	321					
21	21	80	80	0.5		0	0	Chord	4/4	4	1	1/8		1/8	1	322					
21	21	161/2	161/2	0.5		1/8	1/8	Chord	4/4	4	1	1/8		1/8	1	323					
21	21	81	81	0.5		1/4	1/4	Chord	4/4	4	1	1/8		1/8	1	324					
21	21	163/2	163/2	0.5		3/8	3/8	Chord	4/4	4	1	1/8		1/8	1	325					
21	21	82	82	0.5		1/2	1/2	Chord	4/4	4	1	1/8		1/8	1	326					
21	21	165/2	165/2	0.5		5/8	5/8	Chord	4/4	4	1	1/8		1/8	1	327					
21	21	83	83	0.5		3/4	3/4	Chord	4/4	4	1	1/8		1/8	1	328					
21	21	167/2	167/2	0.5		7/8	7/8	Chord	4/4	4	1	1/8		1/8	1	329					
22	22	84	84	2.0		0	0	Chord	4/4	1	1	1/2		1/2	1	330					
22	22	86	86	0.5		1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	331					
22	22	173/2	173/2	0.5		5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	332					
22	22	87	87	0.5		3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	333					
22	22	175/2	175/2	0.5		7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	334					
22	22	84	84	0.5		0	0	Chord	4/4	2	1	1/8		1/8	1	335					
22	22	169/2	169/2	0.5		1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	336					
22	22	85	85	0.5		1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	337					
22	22	171/2	171/2	0.5		3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	338					
22	22	86	86	0.5		1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	339					
22	22	173/2	173/2	0.5		5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	340					
22	22	87	87	0.5		3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	341					
22	22	175/2	175/2	0.5		7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	342					
22	22	84	84	0.5		0	0	Chord	4/4	3	1	1/8		1/8	1	343					
22	22	169/2	169/2	0.5		1/8	1/8	Chord	4/4	3	1	1/8		1/8	1	344					
22	22	85	85	0.5		1/4	1/4	Chord	4/4	3	1	1/8		1/8	1	345					
22	22	171/2	171/2	0.5		3/8	3/8	Chord	4/4	3	1	1/8		1/8	1	346					
22	22	86	86	0.5		1/2	1/2	Chord	4/4	3	1	1/8		1/8	1	347					
22	22	173/2	173/2	0.5		5/8	5/8	Chord	4/4	3	1	1/8		1/8	1	348					
22	22	87	87	0.5		3/4	3/4	Chord	4/4	3	1	1/8		1/8	1	349					
22	22	175/2	175/2	0.5		7/8	7/8	Chord	4/4	3	1	1/8		1/8	1	350					
22	22	84	84	2.0		0	0	Chord	4/4	4	1	1/2		1/2	1	351					
22	22	86	86	0.5		1/2	1/2	Chord	4/4	4	1	1/8		1/8	1	352					
22	22	173/2	173/2	0.5		5/8	5/8	Chord	4/4	4	1	1/8		1/8	1	353					
22	22	87	87	0.5		3/4	3/4	Chord	4/4	4	1	1/8		1/8	1	354					
22	22	175/2	175/2	0.5		7/8	7/8	Chord	4/4	4	1	1/8		1/8	1	355					
23	23	88	88	0.5		0	0	Chord	4/4	1	1	1/8		1/8	1	356					
23	23	177/2	177/2	0.5		1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	357					
23	23	89	89	0.5		1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	358					
23	23	179/2	179/2	0.5		3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	359					
23	23	90	90	0.5		1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	360					
23	23	181/2	181/2	0.5		5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	361					
23	23	91	91	0.5		3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	362					
23	23	183/2	183/2	0.5		7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	363					
23	23	88	88	0.5		0	0	Chord	4/4	2	1	1/8		1/8	1	364					
23	23	177/2	177/2	1.0		1/8	1/8	Chord	4/4	2	1	1/4		1/4	1	365					
23	23	179/2	179/2	0.5		3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	366					
23	23	90	90	0.5		1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	367					
23	23	181/2	181/2	0.5		5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	368					
23	23	91	91	0.5		3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	369					
23	23	183/2	183/2	0.5		7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	370					
23	23	88	88	0.5		0	0	Chord	4/4	3	1	1/8		1/8	1	371					
23	23	177/2	177/2	0.5		1/8	1/8	Chord	4/4	3	1	1/8		1/8	1	372					
23	23	89	89	0.5		1/4	1/4	Chord	4/4	3	1	1/8		1/8	1	373					
23	23	179/2	179/2	0.5		3/8	3/8	Chord	4/4	3	1	1/8		1/8	1	374					
23	23	90	90	0.5		1/2	1/2	Chord	4/4	3	1	1/8		1/8	1	375					
23	23	181/2	181/2	0.5		5/8	5/8	Chord	4/4	3	1	1/8		1/8	1	376					
23	23	91	91	0.5		3/4	3/4	Chord	4/4	3	1	1/8		1/8	1	377					
23	23	183/2	183/2	0.5		7/8	7/8	Chord	4/4	3	1	1/8		1/8	1	378					
23	23	88	88	1.0		0	0	Chord	4/4	4	1	1/4		1/4	1	379					
23	23	89	89	1.0		1/4	1/4	Chord	4/4	4	1	1/4		1/4	1	380					
23	23	90	90	1.0		1/2	1/2	Chord	4/4	4	1	1/4		1/4	1	381					
23	23	91	91	1.0		3/4	3/4	Chord	4/4	4	1	1/4		1/4	1	382					
24	24	92	92	1.5		0	0	Chord	4/4	1	1	3/8		1/4	3/2	383					
24	24	187/2	187/2	0.5		3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	384					
24	24	94	94	1.0		1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	385					
24	24	95	95	1.0		3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	386					
24	24	92	92	0.5		0	0	Chord	4/4	2	1	1/8		1/8	1	387					
24	24	185/2	185/2	0.5		1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	388					
24	24	93	93	0.5		1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	389					
24	24	187/2	187/2	0.5		3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	390					
24	24	94	94	0.5		1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	391					
24	24	189/2	189/2	0.5		5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	392					
24	24	95	95	0.5		3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	393					
24	24	191/2	191/2	0.5		7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	394					
24	24	92	92	1.5		0	0	Chord	4/4	3	1	3/8		1/4	3/2	395					
24	24	187/2	187/2	0.5		3/8	3/8	Chord	4/4	3	1	1/8		1/8	1	396					
24	24	94	94	1.0		1/2	1/2	Chord	4/4	3	1	1/4		1/4	1	397					
24	24	95	95	1.0		3/4	3/4	Chord	4/4	3	1	1/4		1/4	1	398					
24	24	92	92	1.0		0	0	Chord	4/4	4	1	1/4		1/4	1	399					
24	24	93	93	1.0		1/4	1/4	Chord	4/4	4	1	1/4		1/4	1	400					
24	24	94	94	2.0		1/2	1/2	Chord	4/4	4	1	1/2		1/2	1	401					
25	25	96	96	0.5		0	0	Chord	4/4	1	1	1/8		1/8	1	402					
25	25	97	97	0.25		1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	403					
25	25	389/4	389/4	0.25		5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	404					
25	25	195/2	195/2	0.25		3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	405					
25	25	391/4	391/4	0.25		7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	406					
25	25	98	98	0.25		1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	407					
25	25	393/4	393/4	0.25		9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	408					
25	25	197/2	197/2	0.25		5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	409					
25	25	395/4	395/4	0.25		11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	410					
25	25	99	99	0.25		3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	411					
25	25	397/4	397/4	0.25		13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	412					
25	25	199/2	199/2	0.25		7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	413					
25	25	399/4	399/4	0.25		15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	414					
25	25	96	96	0.5		0	0	Chord	4/4	2	1	1/8		1/8	1	415					
25	25	97	97	0.25		1/4	1/4	Chord	4/4	2	1	1/16		1/16	1	416					
25	25	389/4	389/4	0.25		5/16	5/16	Chord	4/4	2	1	1/16		1/16	1	417					
25	25	195/2	195/2	0.25		3/8	3/8	Chord	4/4	2	1	1/16		1/16	1	418					
25	25	391/4	391/4	0.25		7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	419					
25	25	98	98	0.25		1/2	1/2	Chord	4/4	2	1	1/16		1/16	1	420					
25	25	393/4	393/4	0.25		9/16	9/16	Chord	4/4	2	1	1/16		1/16	1	421					
25	25	197/2	197/2	0.25		5/8	5/8	Chord	4/4	2	1	1/16		1/16	1	422					
25	25	395/4	395/4	0.25		11/16	11/16	Chord	4/4	2	1	1/16		1/16	1	423					
25	25	99	99	0.25		3/4	3/4	Chord	4/4	2	1	1/16		1/16	1	424					
25	25	397/4	397/4	0.25		13/16	13/16	Chord	4/4	2	1	1/16		1/16	1	425					
25	25	199/2	199/2	0.25		7/8	7/8	Chord	4/4	2	1	1/16		1/16	1	426					
25	25	399/4	399/4	0.25		15/16	15/16	Chord	4/4	2	1	1/16		1/16	1	427					
25	25	96	96	0.5		0	0	Chord	4/4	3	1	1/8		1/8	1	428					
25	25	97	97	0.25		1/4	1/4	Chord	4/4	3	1	1/16		1/16	1	429					
25	25	389/4	389/4	0.25		5/16	5/16	Chord	4/4	3	1	1/16		1/16	1	430					
25	25	195/2	195/2	0.25		3/8	3/8	Chord	4/4	3	1	1/16		1/16	1	431					
25	25	391/4	391/4	0.25		7/16	7/16	Chord	4/4	3	1	1/16		1/16	1	432					
25	25	98	98	0.25		1/2	1/2	Chord	4/4	3	1	1/16		1/16	1	433					
25	25	393/4	393/4	0.25		9/16	9/16	Chord	4/4	3	1	1/16		1/16	1	434					
25	25	197/2	197/2	0.25		5/8	5/8	Chord	4/4	3	1	1/16		1/16	1	435					
25	25	395/4	395/4	0.25		11/16	11/16	Chord	4/4	3	1	1/16		1/16	1	436					
25	25	99	99	0.25		3/4	3/4	Chord	4/4	3	1	1/16		1/16	1	437					
25	25	397/4	397/4	0.25		13/16	13/16	Chord	4/4	3	1	1/16		1/16	1	438					
25	25	199/2	199/2	0.25		7/8	7/8	Chord	4/4	3	1	1/16		1/16	1	439					
25	25	399/4	399/4	0.25		15/16	15/16	Chord	4/4	3	1	1/16		1/16	1	440					
25	25	96	96	0.5		0	0	Chord	4/4	4	1	1/8		1/8	1	441					
25	25	97	97	0.25		1/4	1/4	Chord	4/4	4	1	1/16		1/16	1	442					
25	25	389/4	389/4	0.25		5/16	5/16	Chord	4/4	4	1	1/16		1/16	1	443					
25	25	195/2	195/2	0.25		3/8	3/8	Chord	4/4	4	1	1/16		1/16	1	444					
25	25	391/4	391/4	0.25		7/16	7/16	Chord	4/4	4	1	1/16		1/16	1	445					
25	25	98	98	0.25		1/2	1/2	Chord	4/4	4	1	1/16		1/16	1	446					
25	25	393/4	393/4	0.25		9/16	9/16	Chord	4/4	4	1	1/16		1/16	1	447					
25	25	197/2	197/2	0.25		5/8	5/8	Chord	4/4	4	1	1/16		1/16	1	448					
25	25	395/4	395/4	0.25		11/16	11/16	Chord	4/4	4	1	1/16		1/16	1	449					
25	25	99	99	0.25		3/4	3/4	Chord	4/4	4	1	1/16		1/16	1	450					
25	25	397/4	397/4	0.25		13/16	13/16	Chord	4/4	4	1	1/16		1/16	1	451					
25	25	199/2	199/2	0.25		7/8	7/8	Chord	4/4	4	1	1/16		1/16	1	452					
25	25	399/4	399/4	0.25		15/16	15/16	Chord	4/4	4	1	1/16		1/16	1	453					
26	26	100	100	0.25		0	0	Chord	4/4	1	1	1/16		1/16	1	454					
26	26	401/4	401/4	0.25		1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	455					
26	26	201/2	201/2	0.25		1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	456					
26	26	403/4	403/4	0.25		3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	457					
26	26	101	101	0.25		1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	458					
26	26	405/4	405/4	0.25		5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	459					
26	26	203/2	203/2	0.25		3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	460					
26	26	407/4	407/4	0.25		7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	461					
26	26	102	102	0.25		1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	462					
26	26	409/4	409/4	0.25		9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	463					
26	26	205/2	205/2	0.25		5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	464					
26	26	411/4	411/4	0.25		11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	465					
26	26	103	103	0.25		3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	466					
26	26	413/4	413/4	0.25		13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	467					
26	26	207/2	207/2	0.25		7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	468					
26	26	415/4	415/4	0.25		15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	469					
26	26	100	100	0.25		0	0	Chord	4/4	2	1	1/16		1/16	1	470					
26	26	401/4	401/4	0.25		1/16	1/16	Chord	4/4	2	1	1/16		1/16	1	471					
26	26	201/2	201/2	0.25		1/8	1/8	Chord	4/4	2	1	1/16		1/16	1	472					
26	26	403/4	403/4	0.25		3/16	3/16	Chord	4/4	2	1	1/16		1/16	1	473					
26	26	101	101	0.25		1/4	1/4	Chord	4/4	2	1	1/16		1/16	1	474					
26	26	405/4	405/4	0.25		5/16	5/16	Chord	4/4	2	1	1/16		1/16	1	475					
26	26	203/2	203/2	0.25		3/8	3/8	Chord	4/4	2	1	1/16		1/16	1	476					
26	26	407/4	407/4	0.25		7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	477					
26	26	102	102	0.25		1/2	1/2	Chord	4/4	2	1	1/16		1/16	1	478					
26	26	409/4	409/4	0.25		9/16	9/16	Chord	4/4	2	1	1/16		1/16	1	479					
26	26	205/2	205/2	0.25		5/8	5/8	Chord	4/4	2	1	1/16		1/16	1	480					
26	26	411/4	411/4	0.25		11/16	11/16	Chord	4/4	2	1	1/16		1/16	1	481					
26	26	103	103	0.25		3/4	3/4	Chord	4/4	2	1	1/16		1/16	1	482					
26	26	413/4	413/4	0.25		13/16	13/16	Chord	4/4	2	1	1/16		1/16	1	483					
26	26	207/2	207/2	0.25		7/8	7/8	Chord	4/4	2	1	1/16		1/16	1	484					
26	26	415/4	415/4	0.25		15/16	15/16	Chord	4/4	2	1	1/16		1/16	1	485					
26	26	100	100	0.25		0	0	Chord	4/4	3	1	1/16		1/16	1	486					
26	26	401/4	401/4	0.25		1/16	1/16	Chord	4/4	3	1	1/16		1/16	1	487					
26	26	201/2	201/2	0.25		1/8	1/8	Chord	4/4	3	1	1/16		1/16	1	488					
26	26	403/4	403/4	0.25		3/16	3/16	Chord	4/4	3	1	1/16		1/16	1	489					
26	26	101	101	0.25		1/4	1/4	Chord	4/4	3	1	1/16		1/16	1	490					
26	26	405/4	405/4	0.25		5/16	5/16	Chord	4/4	3	1	1/16		1/16	1	491					
26	26	203/2	203/2	0.25		3/8	3/8	Chord	4/4	3	1	1/16		1/16	1	492					
26	26	407/4	407/4	0.25		7/16	7/16	Chord	4/4	3	1	1/16		1/16	1	493					
26	26	102	102	0.25		1/2	1/2	Chord	4/4	3	1	1/16		1/16	1	494					
26	26	409/4	409/4	0.25		9/16	9/16	Chord	4/4	3	1	1/16		1/16	1	495					
26	26	205/2	205/2	0.25		5/8	5/8	Chord	4/4	3	1	1/16		1/16	1	496					
26	26	411/4	411/4	0.25		11/16	11/16	Chord	4/4	3	1	1/16		1/16	1	497					
26	26	103	103	0.25		3/4	3/4	Chord	4/4	3	1	1/16		1/16	1	498					
26	26	413/4	413/4	0.25		13/16	13/16	Chord	4/4	3	1	1/16		1/16	1	499					
26	26	207/2	207/2	0.25		7/8	7/8	Chord	4/4	3	1	1/16		1/16	1	500					
26	26	415/4	415/4	0.25		15/16	15/16	Chord	4/4	3	1	1/16		1/16	1	501					
26	26	100	100	0.25		0	0	Chord	4/4	4	1	1/16		1/16	1	502					
26	26	401/4	401/4	0.25		1/16	1/16	Chord	4/4	4	1	1/16		1/16	1	503					
26	26	201/2	201/2	0.25		1/8	1/8	Chord	4/4	4	1	1/16		1/16	1	504					
26	26	403/4	403/4	0.25		3/16	3/16	Chord	4/4	4	1	1/16		1/16	1	505					
26	26	101	101	0.25		1/4	1/4	Chord	4/4	4	1	1/16		1/16	1	506					
26	26	405/4	405/4	0.25		5/16	5/16	Chord	4/4	4	1	1/16		1/16	1	507					
26	26	203/2	203/2	0.25		3/8	3/8	Chord	4/4	4	1	1/16		1/16	1	508					
26	26	407/4	407/4	0.25		7/16	7/16	Chord	4/4	4	1	1/16		1/16	1	509					
26	26	102	102	0.25		1/2	1/2	Chord	4/4	4	1	1/16		1/16	1	510					
26	26	409/4	409/4	0.25		9/16	9/16	Chord	4/4	4	1	1/16		1/16	1	511					
26	26	205/2	205/2	0.25		5/8	5/8	Chord	4/4	4	1	1/16		1/16	1	512					
26	26	411/4	411/4	0.25		11/16	11/16	Chord	4/4	4	1	1/16		1/16	1	513					
26	26	103	103	0.25		3/4	3/4	Chord	4/4	4	1	1/16		1/16	1	514					
26	26	413/4	413/4	0.25		13/16	13/16	Chord	4/4	4	1	1/16		1/16	1	515					
26	26	207/2	207/2	0.25		7/8	7/8	Chord	4/4	4	1	1/16		1/16	1	516					
26	26	415/4	415/4	0.25		15/16	15/16	Chord	4/4	4	1	1/16		1/16	1	517					
27	27	104	104	0.5		0	0	Chord	4/4	1	1	1/8		1/8	1	518					
27	27	209/2	209/2	0.5		1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	519					
27	27	105	105	1.5		1/4	1/4	Chord	4/4	1	1	3/8		1/4	3/2	520					
27	27	213/2	213/2	0.5		5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	521					
27	27	107	107	1.0		3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	522					
27	27	104	104	0.5		0	0	Chord	4/4	2	1	1/8		1/8	1	523					
27	27	209/2	209/2	0.5		1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	524					
27	27	105	105	1.5		1/4	1/4	Chord	4/4	2	1	3/8		1/4	3/2	525					
27	27	213/2	213/2	0.5		5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	526					
27	27	107	107	1.0		3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	527					
27	27	104	104	0.25		0	0	Chord	4/4	3	1	1/16		1/16	1	528					
27	27	417/4	417/4	0.25		1/16	1/16	Chord	4/4	3	1	1/16		1/16	1	529					
27	27	209/2	209/2	0.25		1/8	1/8	Chord	4/4	3	1	1/16		1/16	1	530					
27	27	419/4	419/4	0.25		3/16	3/16	Chord	4/4	3	1	1/16		1/16	1	531					
27	27	105	105	0.25		1/4	1/4	Chord	4/4	3	1	1/16		1/16	1	532					
27	27	421/4	421/4	0.25		5/16	5/16	Chord	4/4	3	1	1/16		1/16	1	533					
27	27	211/2	211/2	0.25		3/8	3/8	Chord	4/4	3	1	1/16		1/16	1	534					
27	27	423/4	423/4	0.25		7/16	7/16	Chord	4/4	3	1	1/16		1/16	1	535					
27	27	106	106	0.25		1/2	1/2	Chord	4/4	3	1	1/16		1/16	1	536					
27	27	425/4	425/4	0.25		9/16	9/16	Chord	4/4	3	1	1/16		1/16	1	537					
27	27	213/2	213/2	0.25		5/8	5/8	Chord	4/4	3	1	1/16		1/16	1	538					
27	27	427/4	427/4	0.25		11/16	11/16	Chord	4/4	3	1	1/16		1/16	1	539					
27	27	107	107	0.25		3/4	3/4	Chord	4/4	3	1	1/16		1/16	1	540					
27	27	429/4	429/4	0.25		13/16	13/16	Chord	4/4	3	1	1/16		1/16	1	541					
27	27	215/2	215/2	0.25		7/8	7/8	Chord	4/4	3	1	1/16		1/16	1	542					
27	27	431/4	431/4	0.25		15/16	15/16	Chord	4/4	3	1	1/16		1/16	1	543					
27	27	104	104	0.5		0	0	Chord	4/4	4	1	1/8		1/8	1	544					
27	27	211/2	211/2	0.5		3/8	3/8	Chord	4/4	4	1	1/8		1/8	1	545					
27	27	106	106	1.5		1/2	1/2	Chord	4/4	4	1	3/8		1/4	3/2	546					
27	27	215/2	215/2	0.5		7/8	7/8	Chord	4/4	4	1	1/8		1/8	1	547					
28	28	108	108	0.5		0	0	Chord	4/4	1	1	1/8		1/8	1	548					
28	28	217/2	217/2	0.5		1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	549					
28	28	109	109	0.5		1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	550					
28	28	219/2	219/2	0.5		3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	551					
28	28	110	110	0.5		1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	552					
28	28	221/2	221/2	0.5		5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	553					
28	28	111	111	0.5		3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	554					
28	28	223/2	223/2	0.5		7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	555					
28	28	108	108	0.5		0	0	Chord	4/4	2	1	1/8		1/8	1	556					
28	28	217/2	217/2	0.5		1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	557					
28	28	109	109	0.5		1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	558					
28	28	219/2	219/2	0.5		3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	559					
28	28	110	110	1.0		1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	560					
28	28	111	111	1.0		3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	561					
28	28	108	108	1.0		0	0	Chord	4/4	3	1	1/4		1/4	1	562					
28	28	221/2	221/2	0.5		5/8	5/8	Chord	4/4	3	1	1/8		1/8	1	563					
28	28	111	111	0.5		3/4	3/4	Chord	4/4	3	1	1/8		1/8	1	564					
28	28	223/2	223/2	0.5		7/8	7/8	Chord	4/4	3	1	1/8		1/8	1	565					
28	28	108	108	0.25		0	0	Chord	4/4	4	1	1/16		1/16	1	566					
28	28	433/4	433/4	0.25		1/16	1/16	Chord	4/4	4	1	1/16		1/16	1	567					
28	28	217/2	217/2	0.25		1/8	1/8	Chord	4/4	4	1	1/16		1/16	1	568					
28	28	435/4	435/4	0.25		3/16	3/16	Chord	4/4	4	1	1/16		1/16	1	569					
28	28	109	109	0.25		1/4	1/4	Chord	4/4	4	1	1/16		1/16	1	570					
28	28	437/4	437/4	0.25		5/16	5/16	Chord	4/4	4	1	1/16		1/16	1	571					
28	28	219/2	219/2	0.25		3/8	3/8	Chord	4/4	4	1	1/16		1/16	1	572					
28	28	439/4	439/4	0.25		7/16	7/16	Chord	4/4	4	1	1/16		1/16	1	573					
28	28	110	110	0.25		1/2	1/2	Chord	4/4	4	1	1/16		1/16	1	574					
28	28	441/4	441/4	0.25		9/16	9/16	Chord	4/4	4	1	1/16		1/16	1	575					
28	28	221/2	221/2	0.25		5/8	5/8	Chord	4/4	4	1	1/16		1/16	1	576					
28	28	443/4	443/4	0.25		11/16	11/16	Chord	4/4	4	1	1/16		1/16	1	577					
28	28	111	111	0.25		3/4	3/4	Chord	4/4	4	1	1/16		1/16	1	578					
28	28	445/4	445/4	0.25		13/16	13/16	Chord	4/4	4	1	1/16		1/16	1	579					
28	28	223/2	223/2	0.25		7/8	7/8	Chord	4/4	4	1	1/16		1/16	1	580					
28	28	447/4	447/4	0.25		15/16	15/16	Chord	4/4	4	1	1/16		1/16	1	581					
29	29	112	112	0.25		0	0	Chord	4/4	1	1	1/16		1/16	1	582					
29	29	449/4	449/4	0.25		1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	583					
29	29	225/2	225/2	0.25		1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	584					
29	29	451/4	451/4	0.25		3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	585					
29	29	113	113	0.25		1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	586					
29	29	453/4	453/4	0.25		5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	587					
29	29	227/2	227/2	0.25		3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	588					
