mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	tremolo	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	crescendo_hairpin	decrescendo_hairpin	TextLine	TextLine_dim.
145	145	839	839	1.5	3/4	3/4	Chord	12/8	3	1	3/8			1/4	3/2	3188		articAccentAbove							430				
145	145	1681/2	1681/2	1.5	9/8	9/8	Chord	12/8	3	1	3/8			1/4	3/2	3189		articAccentAbove											
145	145	836	836	1.5	0	0	Chord	12/8	4	1	3/8			1/4	3/2	3190													
145	145	1675/2	1675/2	1.5	3/8	3/8	Chord	12/8	4	1	3/8			1/4	3/2	3191		articAccentAbove							431				
145	145	839	839	1.5	3/4	3/4	Chord	12/8	4	1	3/8			1/4	3/2	3192		articAccentAbove							431				
145	145	1681/2	1681/2	1.5	9/8	9/8	Chord	12/8	4	1	3/8			1/4	3/2	3193		articAccentAbove											
146	146	842	842	0.0	0	0	Dynamic	12/8	1	1	0						sf												
146	146	842	842	3.0	0	0	Chord	12/8	1	1	3/4			1/2	3/2	3194													
146	146	845	845	0.0	3/4	3/4	Dynamic	12/8	1	1	0						sf												
146	146	845	845	3.0	3/4	3/4	Chord	12/8	1	1	3/4			1/2	3/2	3195													
146	146	842	842	0.0	0	0	Dynamic	12/8	2	1	0						sf												
146	146	842	842	3.0	0	0	Chord	12/8	2	1	3/4			1/2	3/2	3196													
146	146	845	845	0.0	3/4	3/4	Dynamic	12/8	2	1	0						sf												
146	146	845	845	3.0	3/4	3/4	Chord	12/8	2	1	3/4			1/2	3/2	3197													
146	146	842	842	0.0	0	0	Dynamic	12/8	3	1	0						sf												
146	146	842	842	3.0	0	0	Chord	12/8	3	1	3/4			1/2	3/2	3198													
146	146	845	845	0.0	3/4	3/4	Dynamic	12/8	3	1	0						sf												
146	146	845	845	3.0	3/4	3/4	Chord	12/8	3	1	3/4			1/2	3/2	3199													
146	146	842	842	0.0	0	0	Dynamic	12/8	4	1	0						sf												
146	146	842	842	3.0	0	0	Chord	12/8	4	1	3/4			1/2	3/2	3200													
146	146	845	845	0.0	3/4	3/4	Dynamic	12/8	4	1	0						sf												
146	146	845	845	3.0	3/4	3/4	Chord	12/8	4	1	3/4			1/2	3/2	3201													
147	147	848	848	0.0	0	0	Dynamic	12/8	1	1	0						ff												
147	147	848	848	6.0	0	0	Chord	12/8	1	1	3/2			1	3/2	3202		articAccentAbove											
147	147	848	848	0.0	0	0	Dynamic	12/8	2	1	0						ff												
147	147	848	848	1.5	0	0	Chord	12/8	2	1	3/8			1/4	3/2	3203		articAccentAbove											
147	147	1699/2	1699/2	0.5	3/8	3/8	Chord	12/8	2	1	1/8			1/8	1	3204									432				
147	147	850	850	0.5	1/2	1/2	Chord	12/8	2	1	1/8			1/8	1	3205									432				
147	147	1701/2	1701/2	0.5	5/8	5/8	Chord	12/8	2	1	1/8			1/8	1	3206													
147	147	851	851	1.5	3/4	3/4	Chord	12/8	2	1	3/8			1/4	3/2	3207		articAccentAbove											
147	147	1705/2	1705/2	0.5	9/8	9/8	Chord	12/8	2	1	1/8			1/8	1	3208									433				
147	147	853	853	0.5	5/4	5/4	Chord	12/8	2	1	1/8			1/8	1	3209									433				
147	147	1707/2	1707/2	0.5	11/8	11/8	Chord	12/8	2	1	1/8			1/8	1	3210													
147	147	848	848	0.0	0	0	Dynamic	12/8	3	1	0						ff												
147	147	848	848	1.5	0	0	Chord	12/8	3	1	3/8			1/4	3/2	3211		articAccentAbove											
147	147	1699/2	1699/2	0.5	3/8	3/8	Chord	12/8	3	1	1/8			1/8	1	3212									434				
147	147	850	850	0.5	1/2	1/2	Chord	12/8	3	1	1/8			1/8	1	3213									434				
147	147	1701/2	1701/2	0.5	5/8	5/8	Chord	12/8	3	1	1/8			1/8	1	3214													
147	147	851	851	1.5	3/4	3/4	Chord	12/8	3	1	3/8			1/4	3/2	3215		articAccentAbove											
147	147	1705/2	1705/2	0.5	9/8	9/8	Chord	12/8	3	1	1/8			1/8	1	3216									435				
147	147	853	853	0.5	5/4	5/4	Chord	12/8	3	1	1/8			1/8	1	3217									435				
147	147	1707/2	1707/2	0.5	11/8	11/8	Chord	12/8	3	1	1/8			1/8	1	3218													
147	147	848	848	0.0	0	0	Dynamic	12/8	4	1	0						ff												
147	147	848	848	6.0	0	0	Chord	12/8	4	1	3/2			1	3/2	3219													
148	148	854	854	0.0	0	0	StaffText	12/8	1	1	0								"<font size=""11""/><i>dim.</i>"										
148	148	854	854	6.0	0	0	Chord	12/8	1	1	3/2			1	3/2	3220		articAccentAbove							436				
148	148	854	854	1.0	0	0	Chord	12/8	2	1	1/4			1/4	1	3221													
148	148	854	854	1.0	0	0	Chord	12/8	3	1	1/4			1/4	1	3222													
148	148	854	854	1.0	0	0	Chord	12/8	4	1	1/4			1/4	1	3223													
149	149	860	860	0.0	0	0	Dynamic	12/8	1	1	0						p								436				
149	149	860	860	3.0	0	0	Chord	12/8	1	1	3/4			1/2	3/2	3224									436				
149	149	863	863	3.0	3/4	3/4	Chord	12/8	1	1	3/4			1/2	3/2	3225													
149	149	861	861	0.0	1/4	1/4	Dynamic	12/8	2	1	0						pp												
149	149	1723/2	1723/2	0.5	3/8	3/8	Chord	12/8	2	1	1/8			1/8	1	3226		articStaccatoAbove											
149	149	862	862	0.5	1/2	1/2	Chord	12/8	2	1	1/8			1/8	1	3227		articStaccatoAbove											
149	149	1725/2	1725/2	0.5	5/8	5/8	Chord	12/8	2	1	1/8			1/8	1	3228		articStaccatoAbove											
149	149	863	863	1.0	3/4	3/4	Chord	12/8	2	1	1/4			1/4	1	3229													
149	149	860	860	0.0	0	0	Dynamic	12/8	3	1	0						pp												
149	149	860	860	3.0	0	0	Chord	12/8	3	1	3/4			1/2	3/2	3230									437				
149	149	863	863	1.0	3/4	3/4	Chord	12/8	3	1	1/4			1/4	1	3231													
149	149	1729/2	1729/2	0.5	9/8	9/8	Chord	12/8	3	1	1/8			1/8	1	3232		articStaccatoBelow											
149	149	865	865	0.5	5/4	5/4	Chord	12/8	3	1	1/8			1/8	1	3233		articStaccatoBelow											
149	149	1731/2	1731/2	0.5	11/8	11/8	Chord	12/8	3	1	1/8			1/8	1	3234		articStaccatoBelow											
149	149	860	860	0.0	0	0	Dynamic	12/8	4	1	0						pp												
149	149	860	860	0.0	0	0	Dynamic	12/8	4	1	0						pp												
149	149	860	860	3.0	0	0	Chord	12/8	4	1	3/4			1/2	3/2	3235									438				
149	149	863	863	3.0	3/4	3/4	Chord	12/8	4	1	3/4			1/2	3/2	3236									438				
150	150	866	866	3.0	0	0	Chord	12/8	1	1	3/4			1/2	3/2	3237									439				
150	150	869	869	3.0	3/4	3/4	Chord	12/8	1	1	3/4			1/2	3/2	3238													
150	150	1735/2	1735/2	0.5	3/8	3/8	Chord	12/8	2	1	1/8			1/8	1	3239		articStaccatoBelow											
150	150	868	868	0.5	1/2	1/2	Chord	12/8	2	1	1/8			1/8	1	3240		articStaccatoBelow											
150	150	1737/2	1737/2	0.5	5/8	5/8	Chord	12/8	2	1	1/8			1/8	1	3241		articStaccatoBelow											
150	150	869	869	1.0	3/4	3/4	Chord	12/8	2	1	1/4			1/4	1	3242													
150	150	866	866	1.0	0	0	Chord	12/8	3	1	1/4			1/4	1	3243													
150	150	1741/2	1741/2	0.5	9/8	9/8	Chord	12/8	3	1	1/8			1/8	1	3244		articStaccatoBelow											
150	150	871	871	0.5	5/4	5/4	Chord	12/8	3	1	1/8			1/8	1	3245		articStaccatoBelow											
150	150	1743/2	1743/2	0.5	11/8	11/8	Chord	12/8	3	1	1/8			1/8	1	3246		articStaccatoBelow											
150	150	866	866	3.0	0	0	Chord	12/8	4	1	3/4			1/2	3/2	3247									438				
150	150	869	869	3.0	3/4	3/4	Chord	12/8	4	1	3/4			1/2	3/2	3248													
151	151	872	872	6.0	0	0	Chord	12/8	1	1	3/2			1	3/2	3249													
151	151	1747/2	1747/2	0.5	3/8	3/8	Chord	12/8	2	1	1/8			1/8	1	3250		articStaccatoBelow											
151	151	874	874	0.5	1/2	1/2	Chord	12/8	2	1	1/8			1/8	1	3251		articStaccatoBelow											
151	151	1749/2	1749/2	0.5	5/8	5/8	Chord	12/8	2	1	1/8			1/8	1	3252		articStaccatoBelow											
151	151	875	875	1.0	3/4	3/4	Chord	12/8	2	1	1/4			1/4	1	3253													
151	151	872	872	1.0	0	0	Chord	12/8	3	1	1/4			1/4	1	3254													
151	151	1753/2	1753/2	0.5	9/8	9/8	Chord	12/8	3	1	1/8			1/8	1	3255		articStaccatoBelow											
151	151	877	877	0.5	5/4	5/4	Chord	12/8	3	1	1/8			1/8	1	3256		articStaccatoBelow											
151	151	1755/2	1755/2	0.5	11/8	11/8	Chord	12/8	3	1	1/8			1/8	1	3257		articStaccatoBelow											
151	151	872	872	3.0	0	0	Chord	12/8	4	1	3/4			1/2	3/2	3258									440				
151	151	875	875	3.0	3/4	3/4	Chord	12/8	4	1	3/4			1/2	3/2	3259									440				
152	152	878	878	6.0	0	0	Chord	12/8	1	1	3/2			1	3/2	3260													
152	152	1759/2	1759/2	0.5	3/8	3/8	Chord	12/8	2	1	1/8			1/8	1	3261		articStaccatoBelow											
152	152	880	880	0.5	1/2	1/2	Chord	12/8	2	1	1/8			1/8	1	3262		articStaccatoBelow											
152	152	1761/2	1761/2	0.5	5/8	5/8	Chord	12/8	2	1	1/8			1/8	1	3263		articStaccatoBelow											
152	152	881	881	1.0	3/4	3/4	Chord	12/8	2	1	1/4			1/4	1	3264													
152	152	878	878	1.0	0	0	Chord	12/8	3	1	1/4			1/4	1	3265													
152	152	1765/2	1765/2	0.5	9/8	9/8	Chord	12/8	3	1	1/8			1/8	1	3266		articStaccatoBelow											
152	152	883	883	0.5	5/4	5/4	Chord	12/8	3	1	1/8			1/8	1	3267		articStaccatoBelow											
152	152	1767/2	1767/2	0.5	11/8	11/8	Chord	12/8	3	1	1/8			1/8	1	3268		articStaccatoBelow											
152	152	878	878	3.0	0	0	Chord	12/8	4	1	3/4			1/2	3/2	3269									440				
152	152	881	881	3.0	3/4	3/4	Chord	12/8	4	1	3/4			1/2	3/2	3270													
153	153	884	884	1.5	0	0	Chord	12/8	1	1	3/8			1/4	3/2	3271													
153	153	1771/2	1771/2	1.0	3/8	3/8	Chord	12/8	1	1	1/4			1/4	1	3272									441				
153	153	1773/2	1773/2	0.5	5/8	5/8	Chord	12/8	1	1	1/8			1/8	1	3273													
153	153	887	887	3.0	3/4	3/4	Chord	12/8	1	1	3/4			1/2	3/2	3274													
153	153	1771/2	1771/2	0.5	3/8	3/8	Chord	12/8	2	1	1/8			1/8	1	3275		articStaccatoBelow											
153	153	886	886	0.5	1/2	1/2	Chord	12/8	2	1	1/8			1/8	1	3276		articStaccatoBelow											
153	153	1773/2	1773/2	0.5	5/8	5/8	Chord	12/8	2	1	1/8			1/8	1	3277		articStaccatoBelow											
153	153	887	887	1.0	3/4	3/4	Chord	12/8	2	1	1/4			1/4	1	3278													
153	153	884	884	1.0	0	0	Chord	12/8	3	1	1/4			1/4	1	3279													
153	153	1777/2	1777/2	0.5	9/8	9/8	Chord	12/8	3	1	1/8			1/8	1	3280		articStaccatoBelow											
153	153	889	889	0.5	5/4	5/4	Chord	12/8	3	1	1/8			1/8	1	3281		articStaccatoBelow											
153	153	1779/2	1779/2	0.5	11/8	11/8	Chord	12/8	3	1	1/8			1/8	1	3282		articStaccatoBelow											
153	153	884	884	3.0	0	0	Chord	12/8	4	1	3/4			1/2	3/2	3283													
153	153	887	887	1.5	3/4	3/4	Chord	12/8	4	1	3/8			1/4	3/2	3284									442				
153	153	1777/2	1777/2	1.5	9/8	9/8	Chord	12/8	4	1	3/8			1/4	3/2	3285													
154	154	1783/2	1783/2	1.0	3/8	3/8	Chord	12/8	1	1	1/4			1/4	1	3286									443				
154	154	1785/2	1785/2	0.5	5/8	5/8	Chord	12/8	1	1	1/8			1/8	1	3287													
154	154	893	893	3.0	3/4	3/4	Chord	12/8	1	1	3/4			1/2	3/2	3288													
154	154	1783/2	1783/2	0.5	3/8	3/8	Chord	12/8	2	1	1/8			1/8	1	3289		articStaccatoBelow											
154	154	892	892	0.5	1/2	1/2	Chord	12/8	2	1	1/8			1/8	1	3290		articStaccatoBelow											
154	154	1785/2	1785/2	0.5	5/8	5/8	Chord	12/8	2	1	1/8			1/8	1	3291		articStaccatoBelow											
154	154	893	893	1.0	3/4	3/4	Chord	12/8	2	1	1/4			1/4	1	3292													
154	154	890	890	1.0	0	0	Chord	12/8	3	1	1/4			1/4	1	3293													
154	154	1789/2	1789/2	0.5	9/8	9/8	Chord	12/8	3	1	1/8			1/8	1	3294		articStaccatoBelow											
154	154	895	895	0.5	5/4	5/4	Chord	12/8	3	1	1/8			1/8	1	3295		articStaccatoBelow											
154	154	1791/2	1791/2	0.5	11/8	11/8	Chord	12/8	3	1	1/8			1/8	1	3296		articStaccatoBelow											
154	154	890	890	3.0	0	0	Chord	12/8	4	1	3/4			1/2	3/2	3297													
154	154	893	893	1.5	3/4	3/4	Chord	12/8	4	1	3/8			1/4	3/2	3298									444				
154	154	1789/2	1789/2	1.5	9/8	9/8	Chord	12/8	4	1	3/8			1/4	3/2	3299													
155	155	1795/2	1795/2	1.0	3/8	3/8	Chord	12/8	1	1	1/4			1/4	1	3300									445				
155	155	1797/2	1797/2	0.5	5/8	5/8	Chord	12/8	1	1	1/8			1/8	1	3301													
155	155	1801/2	1801/2	1.0	9/8	9/8	Chord	12/8	1	1	1/4			1/4	1	3302									446				
155	155	1803/2	1803/2	0.5	11/8	11/8	Chord	12/8	1	1	1/8			1/8	1	3303													
155	155	1795/2	1795/2	0.5	3/8	3/8	Chord	12/8	2	1	1/8			1/8	1	3304		articStaccatoBelow											
155	155	898	898	0.5	1/2	1/2	Chord	12/8	2	1	1/8			1/8	1	3305		articStaccatoBelow											
155	155	1797/2	1797/2	0.5	5/8	5/8	Chord	12/8	2	1	1/8			1/8	1	3306		articStaccatoBelow											
155	155	899	899	1.0	3/4	3/4	Chord	12/8	2	1	1/4			1/4	1	3307													
155	155	1801/2	1801/2	0.5	9/8	9/8	Chord	12/8	2	1	1/8			1/8	1	3308		articStaccatoBelow											
155	155	901	901	0.5	5/4	5/4	Chord	12/8	2	1	1/8			1/8	1	3309		articStaccatoBelow											
155	155	1803/2	1803/2	0.5	11/8	11/8	Chord	12/8	2	1	1/8			1/8	1	3310		articStaccatoBelow											
155	155	896	896	1.0	0	0	Chord	12/8	3	1	1/4			1/4	1	3311													
155	155	1801/2	1801/2	0.5	9/8	9/8	Chord	12/8	3	1	1/8			1/8	1	3312		articStaccatoBelow											
155	155	901	901	0.5	5/4	5/4	Chord	12/8	3	1	1/8			1/8	1	3313		articStaccatoBelow											
155	155	1803/2	1803/2	0.5	11/8	11/8	Chord	12/8	3	1	1/8			1/8	1	3314		articStaccatoBelow											
155	155	896	896	1.5	0	0	Chord	12/8	4	1	3/8			1/4	3/2	3315									447				
155	155	1795/2	1795/2	1.5	3/8	3/8	Chord	12/8	4	1	3/8			1/4	3/2	3316													
155	155	899	899	1.5	3/4	3/4	Chord	12/8	4	1	3/8			1/4	3/2	3317									448				
155	155	1801/2	1801/2	1.5	9/8	9/8	Chord	12/8	4	1	3/8			1/4	3/2	3318													
156	156	902	902	0.0	0	0	Spanner	12/8	1	1	0															80			
156	156	902	902	0.5	0	0	Chord	12/8	1	1	1/8			1/8	1	3319									449	80			
156	156	1805/2	1805/2	0.5	1/8	1/8	Chord	12/8	1	1	1/8			1/8	1	3320									449	80			
156	156	903	903	0.5	1/4	1/4	Chord	12/8	1	1	1/8			1/8	1	3321									449	80			
156	156	1807/2	1807/2	0.0	3/8	3/8	Spanner	12/8	1	1	0														449				
156	156	1807/2	1807/2	0.0	3/8	3/8	Spanner	12/8	1	1	0														449		20		
156	156	1807/2	1807/2	0.5	3/8	3/8	Chord	12/8	1	1	1/8			1/8	1	3322									449		20		
156	156	904	904	0.5	1/2	1/2	Chord	12/8	1	1	1/8			1/8	1	3323									449		20		
156	156	1809/2	1809/2	0.5	5/8	5/8	Chord	12/8	1	1	1/8			1/8	1	3324									449		20		
156	156	905	905	0.5	3/4	3/4	Chord	12/8	1	1	1/8			1/8	1	3325									449		20		
156	156	1811/2	1811/2	0.0	7/8	7/8	Spanner	12/8	1	1	0														449				
156	156	1811/2	1811/2	0.5	7/8	7/8	Chord	12/8	1	1	1/8			1/8	1	3326									449				
156	156	906	906	0.5	1	1	Chord	12/8	1	1	1/8			1/8	1	3327									449				
156	156	1813/2	1813/2	0.5	9/8	9/8	Chord	12/8	1	1	1/8			1/8	1	3328									449				
156	156	907	907	0.5	5/4	5/4	Chord	12/8	1	1	1/8			1/8	1	3329									449				
156	156	1815/2	1815/2	0.5	11/8	11/8	Chord	12/8	1	1	1/8			1/8	1	3330													
156	156	902	902	6.0	0	0	Chord	12/8	2	1	3/2			1	3/2	3331													
156	156	902	902	6.0	0	0	Chord	12/8	3	1	3/2			1	3/2	3332													
156	156	902	902	6.0	0	0	Chord	12/8	4	1	3/2			1	3/2	3333													
157	157	908	908	0.0	0	0	Dynamic	12/8	1	1	0						pp												
157	157	908	908	1.5	0	0	Chord	12/8	1	1	3/8			1/4	3/2	3334		articAccentBelow											
157	157	1819/2	1819/2	0.5	3/8	3/8	Chord	12/8	1	1	1/8			1/8	1	3335		articStaccatoBelow											
157	157	910	910	0.5	1/2	1/2	Chord	12/8	1	1	1/8			1/8	1	3336		articStaccatoBelow											
157	157	1821/2	1821/2	0.5	5/8	5/8	Chord	12/8	1	1	1/8			1/8	1	3337		articStaccatoBelow											
157	157	911	911	1.5	3/4	3/4	Chord	12/8	1	1	3/8			1/4	3/2	3338		articAccentBelow											
157	157	1825/2	1825/2	0.5	9/8	9/8	Chord	12/8	1	1	1/8			1/8	1	3339		articStaccatoAbove											
157	157	913	913	0.5	5/4	5/4	Chord	12/8	1	1	1/8			1/8	1	3340		articStaccatoAbove											
157	157	1827/2	1827/2	0.5	11/8	11/8	Chord	12/8	1	1	1/8			1/8	1	3341		articStaccatoAbove											
157	157	908	908	0.0	0	0	Dynamic	12/8	2	1	0						pp												
157	157	908	908	1.5	0	0	Chord	12/8	2	1	3/8			1/4	3/2	3342		articAccentBelow											
157	157	1819/2	1819/2	0.5	3/8	3/8	Chord	12/8	2	1	1/8			1/8	1	3343		articStaccatoBelow											
157	157	910	910	0.5	1/2	1/2	Chord	12/8	2	1	1/8			1/8	1	3344		articStaccatoBelow											
157	157	1821/2	1821/2	0.5	5/8	5/8	Chord	12/8	2	1	1/8			1/8	1	3345		articStaccatoBelow											
157	157	911	911	1.5	3/4	3/4	Chord	12/8	2	1	3/8			1/4	3/2	3346		articAccentBelow											
157	157	1825/2	1825/2	0.5	9/8	9/8	Chord	12/8	2	1	1/8			1/8	1	3347		articStaccatoBelow											
157	157	913	913	0.5	5/4	5/4	Chord	12/8	2	1	1/8			1/8	1	3348		articStaccatoBelow											
157	157	1827/2	1827/2	0.5	11/8	11/8	Chord	12/8	2	1	1/8			1/8	1	3349		articStaccatoBelow											
157	157	908	908	0.0	0	0	Dynamic	12/8	3	1	0						pp												
157	157	908	908	1.5	0	0	Chord	12/8	3	1	3/8			1/4	3/2	3350		articAccentBelow											
157	157	1819/2	1819/2	0.5	3/8	3/8	Chord	12/8	3	1	1/8			1/8	1	3351		articStaccatoBelow											
157	157	910	910	0.5	1/2	1/2	Chord	12/8	3	1	1/8			1/8	1	3352		articStaccatoBelow											
157	157	1821/2	1821/2	0.5	5/8	5/8	Chord	12/8	3	1	1/8			1/8	1	3353		articStaccatoBelow											
157	157	911	911	1.5	3/4	3/4	Chord	12/8	3	1	3/8			1/4	3/2	3354		articAccentBelow											
157	157	1825/2	1825/2	0.5	9/8	9/8	Chord	12/8	3	1	1/8			1/8	1	3355		articStaccatoBelow											
157	157	913	913	0.5	5/4	5/4	Chord	12/8	3	1	1/8			1/8	1	3356		articStaccatoBelow											
157	157	1827/2	1827/2	0.5	11/8	11/8	Chord	12/8	3	1	1/8			1/8	1	3357		articStaccatoBelow											
157	157	908	908	0.0	0	0	Dynamic	12/8	4	1	0						pp												
157	157	908	908	1.5	0	0	Chord	12/8	4	1	3/8			1/4	3/2	3358		articAccentBelow											
157	157	1819/2	1819/2	0.5	3/8	3/8	Chord	12/8	4	1	1/8			1/8	1	3359		articStaccatoBelow											
157	157	910	910	0.5	1/2	1/2	Chord	12/8	4	1	1/8			1/8	1	3360		articStaccatoBelow											
157	157	1821/2	1821/2	0.5	5/8	5/8	Chord	12/8	4	1	1/8			1/8	1	3361		articStaccatoBelow											
157	157	911	911	1.5	3/4	3/4	Chord	12/8	4	1	3/8			1/4	3/2	3362		articAccentAbove											
157	157	1825/2	1825/2	0.5	9/8	9/8	Chord	12/8	4	1	1/8			1/8	1	3363		articStaccatoAbove											
157	157	913	913	0.5	5/4	5/4	Chord	12/8	4	1	1/8			1/8	1	3364		articStaccatoAbove											
157	157	1827/2	1827/2	0.5	11/8	11/8	Chord	12/8	4	1	1/8			1/8	1	3365		articStaccatoAbove											
158	158	914	914	1.5	0	0	Chord	12/8	1	1	3/8			1/4	3/2	3366		articAccentAbove											
158	158	1831/2	1831/2	0.5	3/8	3/8	Chord	12/8	1	1	1/8			1/8	1	3367		articStaccatoBelow											
158	158	916	916	0.5	1/2	1/2	Chord	12/8	1	1	1/8			1/8	1	3368		articStaccatoBelow											
158	158	1833/2	1833/2	0.5	5/8	5/8	Chord	12/8	1	1	1/8			1/8	1	3369		articStaccatoBelow											
158	158	917	917	1.5	3/4	3/4	Chord	12/8	1	1	3/8			1/4	3/2	3370		articAccentBelow											
158	158	1837/2	1837/2	0.5	9/8	9/8	Chord	12/8	1	1	1/8			1/8	1	3371		articStaccatoBelow											
158	158	919	919	0.5	5/4	5/4	Chord	12/8	1	1	1/8			1/8	1	3372		articStaccatoBelow											
158	158	1839/2	1839/2	0.5	11/8	11/8	Chord	12/8	1	1	1/8			1/8	1	3373		articStaccatoBelow											
158	158	914	914	1.5	0	0	Chord	12/8	2	1	3/8			1/4	3/2	3374		articAccentBelow											
158	158	1831/2	1831/2	0.5	3/8	3/8	Chord	12/8	2	1	1/8			1/8	1	3375		articStaccatoBelow											
158	158	916	916	0.5	1/2	1/2	Chord	12/8	2	1	1/8			1/8	1	3376		articStaccatoBelow											
158	158	1833/2	1833/2	0.5	5/8	5/8	Chord	12/8	2	1	1/8			1/8	1	3377		articStaccatoBelow											
158	158	917	917	1.5	3/4	3/4	Chord	12/8	2	1	3/8			1/4	3/2	3378		articAccentBelow											
158	158	1837/2	1837/2	0.5	9/8	9/8	Chord	12/8	2	1	1/8			1/8	1	3379		articStaccatoBelow											
158	158	919	919	0.5	5/4	5/4	Chord	12/8	2	1	1/8			1/8	1	3380		articStaccatoBelow											
158	158	1839/2	1839/2	0.5	11/8	11/8	Chord	12/8	2	1	1/8			1/8	1	3381		articStaccatoBelow											
158	158	914	914	1.5	0	0	Chord	12/8	3	1	3/8			1/4	3/2	3382		articAccentBelow											
158	158	1831/2	1831/2	0.5	3/8	3/8	Chord	12/8	3	1	1/8			1/8	1	3383		articStaccatoBelow											
158	158	916	916	0.5	1/2	1/2	Chord	12/8	3	1	1/8			1/8	1	3384		articStaccatoBelow											
158	158	1833/2	1833/2	0.5	5/8	5/8	Chord	12/8	3	1	1/8			1/8	1	3385		articStaccatoBelow											
158	158	917	917	1.5	3/4	3/4	Chord	12/8	3	1	3/8			1/4	3/2	3386		articAccentBelow											
158	158	1837/2	1837/2	0.5	9/8	9/8	Chord	12/8	3	1	1/8			1/8	1	3387		articStaccatoBelow											
158	158	919	919	0.5	5/4	5/4	Chord	12/8	3	1	1/8			1/8	1	3388		articStaccatoBelow											
158	158	1839/2	1839/2	0.5	11/8	11/8	Chord	12/8	3	1	1/8			1/8	1	3389		articStaccatoBelow											
158	158	914	914	1.5	0	0	Chord	12/8	4	1	3/8			1/4	3/2	3390		articAccentAbove											
158	158	1831/2	1831/2	0.5	3/8	3/8	Chord	12/8	4	1	1/8			1/8	1	3391		articStaccatoAbove											
158	158	916	916	0.5	1/2	1/2	Chord	12/8	4	1	1/8			1/8	1	3392		articStaccatoAbove											
158	158	1833/2	1833/2	0.5	5/8	5/8	Chord	12/8	4	1	1/8			1/8	1	3393		articStaccatoAbove											
158	158	917	917	1.5	3/4	3/4	Chord	12/8	4	1	3/8			1/4	3/2	3394		articAccentBelow											
158	158	1837/2	1837/2	0.5	9/8	9/8	Chord	12/8	4	1	1/8			1/8	1	3395		articStaccatoBelow											
158	158	919	919	0.5	5/4	5/4	Chord	12/8	4	1	1/8			1/8	1	3396		articStaccatoBelow											
158	158	1839/2	1839/2	0.5	11/8	11/8	Chord	12/8	4	1	1/8			1/8	1	3397		articStaccatoBelow											
159	159	920	920	1.5	0	0	Chord	12/8	1	1	3/8			1/4	3/2	3398		articAccentBelow											
159	159	1843/2	1843/2	0.5	3/8	3/8	Chord	12/8	1	1	1/8			1/8	1	3399		articStaccatoBelow											
159	159	922	922	0.5	1/2	1/2	Chord	12/8	1	1	1/8			1/8	1	3400		articStaccatoBelow											
159	159	1845/2	1845/2	0.5	5/8	5/8	Chord	12/8	1	1	1/8			1/8	1	3401		articStaccatoBelow											
159	159	923	923	1.5	3/4	3/4	Chord	12/8	1	1	3/8			1/4	3/2	3402		articAccentBelow											
159	159	1849/2	1849/2	0.5	9/8	9/8	Chord	12/8	1	1	1/8			1/8	1	3403		articStaccatoAbove											
159	159	925	925	0.5	5/4	5/4	Chord	12/8	1	1	1/8			1/8	1	3404		articStaccatoAbove											
159	159	1851/2	1851/2	0.5	11/8	11/8	Chord	12/8	1	1	1/8			1/8	1	3405		articStaccatoAbove											
159	159	920	920	1.5	0	0	Chord	12/8	2	1	3/8			1/4	3/2	3406		articAccentBelow											
159	159	1843/2	1843/2	0.5	3/8	3/8	Chord	12/8	2	1	1/8			1/8	1	3407		articStaccatoBelow											
159	159	922	922	0.5	1/2	1/2	Chord	12/8	2	1	1/8			1/8	1	3408		articStaccatoBelow											
159	159	1845/2	1845/2	0.5	5/8	5/8	Chord	12/8	2	1	1/8			1/8	1	3409		articStaccatoBelow											
159	159	923	923	1.5	3/4	3/4	Chord	12/8	2	1	3/8			1/4	3/2	3410		articAccentBelow											
159	159	1849/2	1849/2	0.5	9/8	9/8	Chord	12/8	2	1	1/8			1/8	1	3411		articStaccatoBelow											
159	159	925	925	0.5	5/4	5/4	Chord	12/8	2	1	1/8			1/8	1	3412		articStaccatoBelow											
159	159	1851/2	1851/2	0.5	11/8	11/8	Chord	12/8	2	1	1/8			1/8	1	3413		articStaccatoBelow											
159	159	920	920	1.5	0	0	Chord	12/8	3	1	3/8			1/4	3/2	3414		articAccentAbove											
159	159	1843/2	1843/2	0.5	3/8	3/8	Chord	12/8	3	1	1/8			1/8	1	3415		articStaccatoBelow											
159	159	922	922	0.5	1/2	1/2	Chord	12/8	3	1	1/8			1/8	1	3416		articStaccatoBelow											
159	159	1845/2	1845/2	0.5	5/8	5/8	Chord	12/8	3	1	1/8			1/8	1	3417		articStaccatoBelow											
159	159	923	923	1.5	3/4	3/4	Chord	12/8	3	1	3/8			1/4	3/2	3418		articAccentBelow											
159	159	1849/2	1849/2	0.5	9/8	9/8	Chord	12/8	3	1	1/8			1/8	1	3419		articStaccatoBelow											
159	159	925	925	0.5	5/4	5/4	Chord	12/8	3	1	1/8			1/8	1	3420		articStaccatoBelow											
159	159	1851/2	1851/2	0.5	11/8	11/8	Chord	12/8	3	1	1/8			1/8	1	3421		articStaccatoBelow											
