mc	mn	quarterbeats	duration_qb	volta	mc_onset	mn_onset	timesig	staff	voice	duration	tremolo	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
144	143	284	1.0		0	0	2/4	2	2	1/4		1/4	1		2	62	D4	4	1579
144	143	284	2.0		0	0	2/4	2	1	1/2		1/2	1	0	3	69	A4	4	1578
144	143	285	1.0		1/4	1/4	2/4	4	2	1/4		1/4	1		4	40	E2	2	1585
144	143	285	1.0		1/4	1/4	2/4	3	1	1/4		1/4	1		7	61	C#4	4	1582
144	143	285	1.0		1/4	1/4	2/4	2	2	1/4		1/4	1		4	64	E4	4	1580
145	144	286	2.0		0	0	2/4	4	1	1/2		1/2	1	1	2	38	D2	2	1592
145	144	286	2.0		0	0	2/4	4	1	1/2		1/2	1	1	3	45	A2	2	1592
145	144	286	2.0		0	0	2/4	3	1	1/2		1/2	1	1	3	57	A3	3	1591
145	144	286	2.0		0	0	2/4	3	1	1/2		1/2	1	1	2	62	D4	4	1591
145	144	286	2.0		0	0	2/4	2	1	1/2		1/2	1	1	-1	65	F4	4	1590
145	144	286	2.0		0	0	2/4	2	1	1/2		1/2	1	0	3	69	A4	4	1590
145	144	286	0.25		0	0	2/4	1	1	1/16		1/16	1		3	81	A5	5	1586
145	144	573/2	0.25		1/8	1/8	2/4	1	1	1/16		1/16	1		-1	77	F5	5	1587
145	144	287	0.25		1/4	1/4	2/4	1	1	1/16		1/16	1		2	74	D5	5	1588
145	144	575/2	0.25		3/8	3/8	2/4	1	1	1/16		1/16	1		4	76	E5	5	1589
146	145	288	2.0		0	0	2/4	4	1	1/2		1/2	1	-1	2	38	D2	2	1599
146	145	288	2.0		0	0	2/4	4	1	1/2		1/2	1	-1	3	45	A2	2	1599
146	145	288	2.0		0	0	2/4	3	1	1/2		1/2	1	-1	3	57	A3	3	1598
146	145	288	2.0		0	0	2/4	3	1	1/2		1/2	1	-1	2	62	D4	4	1598
146	145	288	2.0		0	0	2/4	2	1	1/2		1/2	1	-1	-1	65	F4	4	1597
146	145	288	2.0		0	0	2/4	2	1	1/2		1/2	1	-1	3	69	A4	4	1597
146	145	288	0.25		0	0	2/4	1	1	1/16		1/16	1		-1	77	F5	5	1593
146	145	577/2	0.25		1/8	1/8	2/4	1	1	1/16		1/16	1		2	74	D5	5	1594
146	145	289	0.25		1/4	1/4	2/4	1	1	1/16		1/16	1		3	69	A4	4	1595
146	145	579/2	0.25		3/8	3/8	2/4	1	1	1/16		1/16	1		5	71	B4	4	1596
147	146	290	2.0		0	0	2/4	4	1	1/2		1/2	1	1	3	45	A2	2	1610
147	146	290	1.0		0	0	2/4	3	1	1/4		1/4	1		7	61	C#4	4	1606
147	146	290	1.0		0	0	2/4	2	2	1/4		1/4	1		4	64	E4	4	1602
147	146	290	2.0		0	0	2/4	2	1	1/2		1/2	1	1	3	69	A4	4	1601
147	146	290	0.25		0	0	2/4	1	1	1/16		1/16	1		7	73	C#5	5	1600
147	146	291	1.0		1/4	1/4	2/4	4	2	1/4		1/4	1		1	43	G2	2	1611
147	146	291	0.75		1/4	1/4	2/4	3	1	3/16		1/8	3/2		4	64	E4	4	1607
147	146	291	0.75		1/4	1/4	2/4	2	2	3/16		1/8	3/2		1	67	G4	4	1603
147	146	1167/4	0.125		7/16	7/16	2/4	3	1	1/32		1/32	1		2	62	D4	4	1608
147	146	1167/4	0.125		7/16	7/16	2/4	2	2	1/32		1/32	1		-1	65	F4	4	1604
147	146	2335/8	0.125		15/32	15/32	2/4	3	1	1/32		1/32	1		7	61	C#4	4	1609
147	146	2335/8	0.125		15/32	15/32	2/4	2	2	1/32		1/32	1		4	64	E4	4	1605
148	147	292	1.0		0	0	2/4	4	2	1/4		1/4	1		-1	41	F2	2	1618
148	147	292	2.0		0	0	2/4	4	1	1/2		1/2	1	-1	3	45	A2	2	1617
148	147	292	1.0		0	0	2/4	3	1	1/4		1/4	1		5	59	B3	3	1615
148	147	292	1.0		0	0	2/4	2	2	1/4		1/4	1		2	62	D4	4	1613
148	147	292	2.0		0	0	2/4	2	1	1/2		1/2	1	0	3	69	A4	4	1612
148	147	293	1.0		1/4	1/4	2/4	4	2	1/4		1/4	1		4	40	E2	2	1619
148	147	293	1.0		1/4	1/4	2/4	3	1	1/4		1/4	1		7	61	C#4	4	1616
148	147	293	1.0		1/4	1/4	2/4	2	2	1/4		1/4	1		4	64	E4	4	1614
149	148	294	2.0		0	0	2/4	4	1	1/2		1/2	1	1	2	38	D2	2	1626
149	148	294	2.0		0	0	2/4	4	1	1/2		1/2	1	1	3	45	A2	2	1626
149	148	294	2.0		0	0	2/4	3	1	1/2		1/2	1	1	3	57	A3	3	1625
149	148	294	2.0		0	0	2/4	3	1	1/2		1/2	1	1	2	62	D4	4	1625
149	148	294	2.0		0	0	2/4	2	1	1/2		1/2	1	1	-1	65	F4	4	1624
149	148	294	2.0		0	0	2/4	2	1	1/2		1/2	1	0	3	69	A4	4	1624
149	148	294	0.25		0	0	2/4	1	1	1/16		1/16	1		2	86	D6	6	1620
149	148	589/2	0.25		1/8	1/8	2/4	1	1	1/16		1/16	1		3	81	A5	5	1621
149	148	295	0.25		1/4	1/4	2/4	1	1	1/16		1/16	1		-1	77	F5	5	1622
149	148	591/2	0.25		3/8	3/8	2/4	1	1	1/16		1/16	1		1	79	G5	5	1623
150	149	296	2.0		0	0	2/4	4	1	1/2		1/2	1	-1	2	38	D2	2	1633
150	149	296	2.0		0	0	2/4	4	1	1/2		1/2	1	-1	3	45	A2	2	1633
150	149	296	2.0		0	0	2/4	3	1	1/2		1/2	1	-1	3	57	A3	3	1632
150	149	296	2.0		0	0	2/4	3	1	1/2		1/2	1	-1	2	62	D4	4	1632
150	149	296	2.0		0	0	2/4	2	1	1/2		1/2	1	-1	-1	65	F4	4	1631
150	149	296	2.0		0	0	2/4	2	1	1/2		1/2	1	-1	3	69	A4	4	1631
150	149	296	0.25		0	0	2/4	1	1	1/16		1/16	1		3	81	A5	5	1627
150	149	593/2	0.25		1/8	1/8	2/4	1	1	1/16		1/16	1		-1	77	F5	5	1628
150	149	297	0.25		1/4	1/4	2/4	1	1	1/16		1/16	1		2	74	D5	5	1629
150	149	595/2	0.25		3/8	3/8	2/4	1	1	1/16		1/16	1		3	69	A4	4	1630
151	150	298	1.0		0	0	2/4	4	1	1/4		1/4	1		4	40	E2	2	1639
151	150	298	1.0		0	0	2/4	3	1	1/4		1/4	1		4	52	E3	3	1635
151	150	298	0.25		0	0	2/4	1	1	1/16		1/16	1		4	64	E4	4	1634
151	150	299	0.75		1/4	1/4	2/4	4	1	3/16		1/8	3/2		-1	41	F2	2	1640
151	150	299	0.75		1/4	1/4	2/4	3	1	3/16		1/8	3/2		-1	53	F3	3	1636
151	150	1199/4	0.125		7/16	7/16	2/4	4	1	1/32		1/32	1		4	40	E2	2	1641
151	150	1199/4	0.125		7/16	7/16	2/4	3	1	1/32		1/32	1		4	52	E3	3	1637
151	150	2399/8	0.125		15/32	15/32	2/4	4	1	1/32		1/32	1		2	38	D2	2	1642
151	150	2399/8	0.125		15/32	15/32	2/4	3	1	1/32		1/32	1		2	50	D3	3	1638
152	151	300	0.5		0	0	2/4	4	1	1/8		1/8	1		0	36	C2	2	1646
152	151	300	0.5		0	0	2/4	3	1	1/8		1/8	1		0	48	C3	3	1643
152	151	601/2	0.5		1/8	1/8	2/4	4	1	1/8		1/8	1		2	38	D2	2	1647
152	151	601/2	0.5		1/8	1/8	2/4	3	1	1/8		1/8	1		2	50	D3	3	1644
152	151	301	1.0		1/4	1/4	2/4	4	1	1/4		1/4	1		4	40	E2	2	1648
152	151	301	1.0		1/4	1/4	2/4	3	1	1/4		1/4	1		4	52	E3	3	1645
153	152	302	1.0		0	0	2/4	4	1	1/4		1/4	1		4	40	E2	2	1653
153	152	302	1.0		0	0	2/4	3	1	1/4		1/4	1		4	52	E3	3	1649
153	152	303	0.75		1/4	1/4	2/4	4	1	3/16		1/8	3/2		-1	41	F2	2	1654
153	152	303	0.75		1/4	1/4	2/4	3	1	3/16		1/8	3/2		-1	53	F3	3	1650
153	152	1215/4	0.125		7/16	7/16	2/4	4	1	1/32		1/32	1		4	40	E2	2	1655
153	152	1215/4	0.125		7/16	7/16	2/4	3	1	1/32		1/32	1		4	52	E3	3	1651
153	152	2431/8	0.125		15/32	15/32	2/4	4	1	1/32		1/32	1		2	38	D2	2	1656
153	152	2431/8	0.125		15/32	15/32	2/4	3	1	1/32		1/32	1		2	50	D3	3	1652
154	153	304	0.5		0	0	2/4	4	1	1/8		1/8	1		0	36	C2	2	1660
154	153	304	0.5		0	0	2/4	3	1	1/8		1/8	1		0	48	C3	3	1657
154	153	609/2	0.5		1/8	1/8	2/4	4	1	1/8		1/8	1		2	38	D2	2	1661
154	153	609/2	0.5		1/8	1/8	2/4	3	1	1/8		1/8	1		2	50	D3	3	1658
154	153	305	1.0		1/4	1/4	2/4	4	1	1/4		1/4	1		4	40	E2	2	1662
154	153	305	1.0		1/4	1/4	2/4	3	1	1/4		1/4	1		4	52	E3	3	1659
155	154	306	0.5		0	0	2/4	4	1	1/8		1/8	1		0	36	C2	2	1666
155	154	306	0.5		0	0	2/4	3	1	1/8		1/8	1		0	48	C3	3	1663
155	154	613/2	0.5		1/8	1/8	2/4	4	1	1/8		1/8	1		2	38	D2	2	1667
155	154	613/2	0.5		1/8	1/8	2/4	3	1	1/8		1/8	1		2	50	D3	3	1664
155	154	307	1.0		1/4	1/4	2/4	4	1	1/4		1/4	1		4	40	E2	2	1668
155	154	307	1.0		1/4	1/4	2/4	3	1	1/4		1/4	1		4	52	E3	3	1665
156	155	308	0.5		0	0	2/4	3	1	1/8		1/8	1		0	48	C3	3	1669
156	155	617/2	0.5		1/8	1/8	2/4	3	1	1/8		1/8	1		2	50	D3	3	1670
156	155	309	0.25		1/4	1/4	2/4	4	1	1/16		1/16	1		4	40	E2	2	1672
156	155	309	1.0		1/4	1/4	2/4	3	1	1/4		1/4	1		4	52	E3	3	1671
156	155	619/2	0.25		3/8	3/8	2/4	4	1	1/16		1/16	1		4	52	E3	3	1673
157	156	310	0.25		0	0	2/4	4	1	1/16		1/16	1		3	45	A2	2	1680
157	156	310	0.25		0	0	2/4	3	1	1/16		1/16	1		0	60	C4	4	1678
157	156	310	0.25		0	0	2/4	2	1	1/16		1/16	1		4	64	E4	4	1676
157	156	310	0.25		0	0	2/4	1	1	1/16		1/16	1		3	69	A4	4	1674
157	156	621/2	0.25		1/8	1/8	2/4	3	1	1/16		1/16	1		4	64	E4	4	1679
157	156	621/2	0.25		1/8	1/8	2/4	2	1	1/16		1/16	1		3	69	A4	4	1677
157	156	621/2	0.25		1/8	1/8	2/4	1	1	1/16		1/16	1		0	72	C5	5	1675
157	156	311	0.25		1/4	1/4	2/4	4	1	1/16		1/16	1		4	40	E2	2	1681
157	156	623/2	0.25		3/8	3/8	2/4	4	1	1/16		1/16	1		4	52	E3	3	1682
158	157	312	0.25		0	0	2/4	4	1	1/16		1/16	1		3	45	A2	2	1689
158	157	312	0.25		0	0	2/4	3	1	1/16		1/16	1		4	64	E4	4	1687
158	157	312	0.25		0	0	2/4	2	1	1/16		1/16	1		3	69	A4	4	1685
158	157	312	0.25		0	0	2/4	1	1	1/16		1/16	1		0	72	C5	5	1683
158	157	625/2	0.25		1/8	1/8	2/4	3	1	1/16		1/16	1		3	69	A4	4	1688
158	157	625/2	0.25		1/8	1/8	2/4	2	1	1/16		1/16	1		0	72	C5	5	1686
158	157	625/2	0.25		1/8	1/8	2/4	1	1	1/16		1/16	1		4	76	E5	5	1684
158	157	313	0.25		1/4	1/4	2/4	4	1	1/16		1/16	1		4	40	E2	2	1690
158	157	627/2	0.25		3/8	3/8	2/4	4	1	1/16		1/16	1		4	52	E3	3	1691
159	158	314	0.25		0	0	2/4	4	1	1/16		1/16	1		3	45	A2	2	1698
159	158	314	0.25		0	0	2/4	3	1	1/16		1/16	1		3	69	A4	4	1696
159	158	314	0.25		0	0	2/4	2	1	1/16		1/16	1		0	72	C5	5	1694
159	158	314	0.25		0	0	2/4	1	1	1/16		1/16	1		4	76	E5	5	1692
159	158	629/2	0.25		1/8	1/8	2/4	3	1	1/16		1/16	1		0	72	C5	5	1697
159	158	629/2	0.25		1/8	1/8	2/4	2	1	1/16		1/16	1		4	76	E5	5	1695
159	158	629/2	0.25		1/8	1/8	2/4	1	1	1/16		1/16	1		3	81	A5	5	1693
159	158	315	0.25		1/4	1/4	2/4	4	1	1/16		1/16	1		4	40	E2	2	1699
159	158	631/2	0.25		3/8	3/8	2/4	4	1	1/16		1/16	1		4	52	E3	3	1700
160	159	316	0.25		0	0	2/4	4	1	1/16		1/16	1		3	45	A2	2	1709
160	159	316	0.25		0	0	2/4	3	1	1/16		1/16	1		0	72	C5	5	1707
160	159	316	0.25		0	0	2/4	2	1	1/16		1/16	1		4	76	E5	5	1705
160	159	316	0.25		0	0	2/4	1	1	1/16		1/16	1		3	81	A5	5	1701
160	159	633/2	0.25		1/8	1/8	2/4	3	1	1/16		1/16	1		4	76	E5	5	1708
160	159	633/2	0.25		1/8	1/8	2/4	2	1	1/16		1/16	1		3	81	A5	5	1706
160	159	633/2	0.25		1/8	1/8	2/4	1	1	1/16		1/16	1		0	84	C6	6	1702
160	159	317	0.25		1/4	1/4	2/4	1	1	1/16		1/16	1		4	76	E5	5	1703
160	159	635/2	0.25		3/8	3/8	2/4	1	1	1/16		1/16	1		4	88	E6	6	1704
161	160	318	0.25		0	0	2/4	1	1	1/16		1/16	1		3	81	A5	5	1710
161	160	318	0.25		0	0	2/4	2	1	1/16		1/16	1		3	81	A5	5	1713
161	160	637/2	0.25		1/8	1/8	2/4	2	1	1/16		1/16	1		3	69	A4	4	1714
161	160	319	0.25		1/4	1/4	2/4	1	1	1/16		1/16	1		4	64	E4	4	1711
161	160	639/2	0.25		3/8	3/8	2/4	1	1	1/16		1/16	1		4	76	E5	5	1712
162	161	320	0.25		0	0	2/4	1	1	1/16		1/16	1		3	69	A4	4	1715
162	161	320	0.25		0	0	2/4	3	1	1/16		1/16	1		3	69	A4	4	1716
162	161	641/2	0.25		1/8	1/8	2/4	3	1	1/16		1/16	1		3	57	A3	3	1717
162	161	321	0.25		1/4	1/4	2/4	4	1	1/16		1/16	1		4	52	E3	3	1718
162	161	643/2	0.25		3/8	3/8	2/4	4	1	1/16		1/16	1		4	64	E4	4	1719
163	162	322	0.25		0	0	2/4	4	1	1/16		1/16	1		3	57	A3	3	1725
163	162	322	0.5		0	0	2/4	2	1	1/8		1/8	1		0	60	C4	4	1722
163	162	322	0.5		0	0	2/4	1	1	1/8		1/8	1		4	64	E4	4	1720
163	162	322	0.5		0	0	2/4	2	1	1/8		1/8	1		4	64	E4	4	1722
163	162	322	0.5		0	0	2/4	2	1	1/8		1/8	1		3	69	A4	4	1722
163	162	322	0.5		0	0	2/4	1	1	1/8		1/8	1		0	72	C5	5	1720
163	162	322	0.5		0	0	2/4	1	1	1/8		1/8	1		4	76	E5	5	1720
163	162	645/2	0.25		1/8	1/8	2/4	4	1	1/16		1/16	1		3	45	A2	2	1726
163	162	323	0.25		1/4	1/4	2/4	4	1	1/16		1/16	1		4	40	E2	2	1727
163	162	323	0.5		1/4	1/4	2/4	3	1	1/8		1/8	1		4	52	E3	3	1724
163	162	323	0.5		1/4	1/4	2/4	3	1	1/8		1/8	1		2	62	D4	4	1724
163	162	323	0.5		1/4	1/4	2/4	1	1	1/8		1/8	1		4	64	E4	4	1721
163	162	323	0.5		1/4	1/4	2/4	2	1	1/8		1/8	1		8	68	G#4	4	1723
163	162	323	0.5		1/4	1/4	2/4	2	1	1/8		1/8	1		5	71	B4	4	1723
163	162	323	0.5		1/4	1/4	2/4	1	1	1/8		1/8	1		2	74	D5	5	1721
163	162	323	0.5		1/4	1/4	2/4	2	1	1/8		1/8	1		4	76	E5	5	1723
163	162	323	0.5		1/4	1/4	2/4	1	1	1/8		1/8	1		8	80	G#5	5	1721
163	162	647/2	0.25		3/8	3/8	2/4	4	1	1/16		1/16	1		4	52	E3	3	1728
164	163	324	0.25		0	0	2/4	4	1	1/16		1/16	1		3	45	A2	2	1732
164	163	324	0.5		0	0	2/4	3	1	1/8		1/8	1		4	52	E3	3	1731
164	163	324	0.5		0	0	2/4	3	1	1/8		1/8	1		0	60	C4	4	1731
164	163	324	0.5		0	0	2/4	1	1	1/8		1/8	1		4	64	E4	4	1729
164	163	324	0.5		0	0	2/4	2	1	1/8		1/8	1		4	64	E4	4	1730
164	163	324	0.5		0	0	2/4	2	1	1/8		1/8	1		3	69	A4	4	1730
164	163	324	0.5		0	0	2/4	1	1	1/8		1/8	1		0	72	C5	5	1729
164	163	324	0.5		0	0	2/4	2	1	1/8		1/8	1		4	76	E5	5	1730
164	163	324	0.5		0	0	2/4	1	1	1/8		1/8	1		3	81	A5	5	1729
